"type","severity","pedestrian","bicycle","motorcycle","roadtype","coord_e","coord_n","year","month","month_name","weekday","weekday_name","hour"
"Rear-end collision","Light injuries",FALSE,FALSE,FALSE,"Principal road",2680194,1249754,2020,10,"October",7,"Sunday","00h-01h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Principal road",2682710,1250305,2020,10,"October",7,"Sunday","03h-04h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Principal road",2686996,1251215,2020,10,"October",7,"Sunday","05h-06h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2683499,1248229,2020,10,"October",7,"Sunday","10h-11h"
"Turning left or right","Property damage",FALSE,FALSE,FALSE,"Principal road",2682668,1244702,2020,10,"October",7,"Sunday","12h-13h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2681112,1247225,2020,10,"October",7,"Sunday","14h-15h"
"Skidding or self-accident","Light injuries",FALSE,FALSE,TRUE,"Principal road",2684552,1252132,2020,10,"October",7,"Sunday","15h-16h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Other",2679311,1248286,2020,10,"October",7,"Sunday","15h-16h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2682832,1248931,2020,10,"October",7,"Sunday","16h-17h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2684425,1251060,2020,10,"October",7,"Sunday","17h-18h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2685491,1252105,2020,10,"October",7,"Sunday","18h-19h"
"Skidding or self-accident","Light injuries",FALSE,FALSE,FALSE,"Minor road",2682793,1247416,2020,10,"October",7,"Sunday","18h-19h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2680745,1245976,2020,10,"October",7,"Sunday","19h-20h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2682728,1246724,2020,10,"October",7,"Sunday","22h-23h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2682731,1246516,2020,10,"October",1,"Monday","07h-08h"
"Head-on collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2685274,1251357,2020,10,"October",1,"Monday","08h-09h"
"Skidding or self-accident","Property damage",FALSE,FALSE,TRUE,"Minor road",2684146,1247647,2020,10,"October",1,"Monday","08h-09h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2683663,1246540,2020,10,"October",1,"Monday","09h-10h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2686764,1251159,2020,10,"October",1,"Monday","11h-12h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2681629,1247556,2020,10,"October",1,"Monday","12h-13h"
"Turning left or right","Property damage",FALSE,FALSE,FALSE,"Principal road",2678207,1250189,2020,10,"October",1,"Monday","12h-13h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2685618,1248653,2020,10,"October",1,"Monday","14h-15h"
"Rear-end collision","Light injuries",FALSE,FALSE,FALSE,"Minor road",2684800,1252202,2020,10,"October",1,"Monday","15h-16h"
"Turning-into main road","Property damage",FALSE,FALSE,FALSE,"Minor road",2682377,1247968,2020,10,"October",1,"Monday","15h-16h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2681975,1247655,2020,10,"October",1,"Monday","18h-19h"
"Turning left or right","Light injuries",FALSE,TRUE,FALSE,"Principal road",2679604,1249689,2020,10,"October",1,"Monday","18h-19h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2684249,1246624,2020,10,"October",1,"Monday","19h-20h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2684071,1253246,2020,10,"October",1,"Monday","19h-20h"
"Turning left or right","Light injuries",FALSE,TRUE,FALSE,"Principal road",2682564,1246633,2020,10,"October",2,"Tuesday","06h-07h"
"Accident involving pedestrian(s)","Light injuries",TRUE,TRUE,FALSE,"Minor road",2683721,1246838,2020,10,"October",2,"Tuesday","08h-09h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2683216,1247656,2020,10,"October",2,"Tuesday","09h-10h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2682642,1247883,2020,10,"October",2,"Tuesday","09h-10h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Motorway side installation",2680908,1253730,2020,10,"October",2,"Tuesday","10h-11h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2681840,1247986,2020,10,"October",2,"Tuesday","10h-11h"
"Turning-into main road","Property damage",FALSE,FALSE,FALSE,"Minor road",2682654,1244818,2020,10,"October",2,"Tuesday","10h-11h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2686519,1248538,2020,10,"October",2,"Tuesday","11h-12h"
"Turning-into main road","Light injuries",FALSE,FALSE,TRUE,"Minor road",2682670,1250194,2020,10,"October",2,"Tuesday","13h-14h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2680295,1252746,2020,10,"October",2,"Tuesday","15h-16h"
"Turning-into main road","Property damage",FALSE,FALSE,FALSE,"Minor road",2683490,1247946,2020,10,"October",2,"Tuesday","15h-16h"
"Turning left or right","Property damage",FALSE,FALSE,FALSE,"Principal road",2683209,1250143,2020,10,"October",2,"Tuesday","16h-17h"
"Turning-into main road","Property damage",FALSE,FALSE,FALSE,"Minor road",2683196,1248511,2020,10,"October",2,"Tuesday","17h-18h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2683629,1252420,2020,10,"October",2,"Tuesday","18h-19h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2681634,1247993,2020,10,"October",2,"Tuesday","19h-20h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2679305,1253581,2020,10,"October",2,"Tuesday","19h-20h"
"Turning left or right","Light injuries",FALSE,TRUE,FALSE,"Minor road",2681969,1246069,2020,10,"October",2,"Tuesday","19h-20h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Principal road",2685065,1244569,2020,10,"October",2,"Tuesday","23h-00h"
"Skidding or self-accident","Light injuries",FALSE,FALSE,FALSE,"Minor road",2682301,1247837,2020,10,"October",3,"Wednesday","01h-02h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2681980,1246901,2020,10,"October",3,"Wednesday","04h-05h"
"Head-on collision","Light injuries",FALSE,TRUE,FALSE,"Principal road",2683023,1243922,2020,10,"October",3,"Wednesday","07h-08h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Principal road",2681812,1245748,2020,10,"October",3,"Wednesday","08h-09h"
"Crossing the lane(s)","Light injuries",FALSE,TRUE,TRUE,"Minor road",2679022,1249093,2020,10,"October",3,"Wednesday","09h-10h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2678718,1251210,2020,10,"October",3,"Wednesday","11h-12h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Principal road",2684679,1246289,2020,10,"October",3,"Wednesday","11h-12h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2684483,1246592,2020,10,"October",3,"Wednesday","12h-13h"
"Accident involving animal(s)","Property damage",FALSE,FALSE,FALSE,"Minor road",2683436,1251334,2020,10,"October",3,"Wednesday","12h-13h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2679759,1250677,2020,10,"October",3,"Wednesday","12h-13h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2686611,1251341,2020,10,"October",3,"Wednesday","14h-15h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2681188,1246877,2020,10,"October",3,"Wednesday","14h-15h"
"Other","Light injuries",FALSE,FALSE,FALSE,"Principal road",2684760,1250977,2020,10,"October",3,"Wednesday","14h-15h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2681086,1248271,2020,10,"October",3,"Wednesday","15h-16h"
"Rear-end collision","Light injuries",FALSE,FALSE,FALSE,"Principal road",2684769,1250981,2020,10,"October",3,"Wednesday","16h-17h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2683498,1247933,2020,10,"October",3,"Wednesday","16h-17h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2683071,1251981,2020,10,"October",3,"Wednesday","17h-18h"
"Rear-end collision","Light injuries",FALSE,FALSE,FALSE,"Principal road",2683915,1252985,2020,10,"October",3,"Wednesday","19h-20h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2683180,1249142,2020,10,"October",3,"Wednesday","23h-00h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2683871,1251561,2020,10,"October",4,"Thursday","00h-01h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2683546,1251502,2020,10,"October",4,"Thursday","08h-09h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2682830,1247605,2020,10,"October",4,"Thursday","09h-10h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2684468,1251096,2020,10,"October",4,"Thursday","10h-11h"
"Crossing the lane(s)","Property damage",FALSE,FALSE,FALSE,"Principal road",2678200,1250202,2020,10,"October",4,"Thursday","11h-12h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2682868,1244242,2020,10,"October",4,"Thursday","11h-12h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2679766,1250672,2020,10,"October",4,"Thursday","12h-13h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2684680,1247874,2020,10,"October",4,"Thursday","12h-13h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2686036,1251407,2020,10,"October",4,"Thursday","12h-13h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2686259,1245274,2020,10,"October",4,"Thursday","13h-14h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2683343,1250413,2020,10,"October",4,"Thursday","14h-15h"
"Accident involving pedestrian(s)","Light injuries",TRUE,FALSE,FALSE,"Minor road",2682751,1248648,2020,10,"October",4,"Thursday","14h-15h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2684390,1248488,2020,10,"October",4,"Thursday","15h-16h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2685587,1248548,2020,10,"October",4,"Thursday","16h-17h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2682633,1250230,2020,10,"October",4,"Thursday","16h-17h"
"Accident involving pedestrian(s)","Light injuries",TRUE,TRUE,FALSE,"Minor road",2680422,1246196,2020,10,"October",4,"Thursday","17h-18h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2683191,1246705,2020,10,"October",4,"Thursday","18h-19h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2680027,1247966,2020,10,"October",4,"Thursday","18h-19h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2682593,1242664,2020,10,"October",4,"Thursday","19h-20h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2683530,1247656,2020,10,"October",4,"Thursday","21h-22h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2682281,1247053,2020,10,"October",4,"Thursday","22h-23h"
"Crossing the lane(s)","Property damage",FALSE,FALSE,FALSE,"Principal road",2681651,1247534,2020,10,"October",5,"Friday","01h-02h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2679337,1251283,2020,10,"October",5,"Friday","06h-07h"
"Turning left or right","Property damage",FALSE,TRUE,FALSE,"Principal road",2682956,1251549,2020,10,"October",5,"Friday","07h-08h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Other",2683327,1251788,2020,10,"October",5,"Friday","07h-08h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2684768,1246238,2020,10,"October",5,"Friday","07h-08h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2685559,1244805,2020,10,"October",5,"Friday","09h-10h"
"Accident involving animal(s)","Property damage",FALSE,FALSE,FALSE,"Minor road",2680918,1247381,2020,10,"October",5,"Friday","10h-11h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2684251,1247083,2020,10,"October",5,"Friday","10h-11h"
"Crossing the lane(s)","Property damage",FALSE,FALSE,FALSE,"Minor road",2684556,1245429,2020,10,"October",5,"Friday","10h-11h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2684248,1245635,2020,10,"October",5,"Friday","14h-15h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2684370,1246358,2020,10,"October",5,"Friday","18h-19h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2682924,1246512,2020,10,"October",5,"Friday","19h-20h"
"Turning left or right","Property damage",FALSE,FALSE,FALSE,"Principal road",2683801,1247989,2020,10,"October",5,"Friday","21h-22h"
"Skidding or self-accident","Severe injuries",FALSE,TRUE,FALSE,"Minor road",2684830,1252217,2020,10,"October",5,"Friday","22h-23h"
"Skidding or self-accident","Severe injuries",FALSE,FALSE,TRUE,"Principal road",2681751,1248924,2020,10,"October",6,"Saturday","02h-03h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2679867,1248932,2020,10,"October",6,"Saturday","07h-08h"
"Accident involving pedestrian(s)","Light injuries",TRUE,FALSE,FALSE,"Minor road",2685148,1247857,2020,10,"October",6,"Saturday","08h-09h"
"Rear-end collision","Light injuries",FALSE,FALSE,FALSE,"Principal road",2683770,1251634,2020,10,"October",6,"Saturday","10h-11h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2683075,1249638,2020,10,"October",6,"Saturday","10h-11h"
"Accident involving pedestrian(s)","Light injuries",TRUE,TRUE,FALSE,"Minor road",2684055,1246509,2020,10,"October",6,"Saturday","11h-12h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2681340,1250436,2020,10,"October",6,"Saturday","12h-13h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2682959,1249270,2020,10,"October",6,"Saturday","12h-13h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2681204,1242606,2020,10,"October",6,"Saturday","13h-14h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2684559,1245534,2020,10,"October",6,"Saturday","14h-15h"
"Turning left or right","Property damage",FALSE,FALSE,FALSE,"Minor road",2682477,1250011,2020,10,"October",6,"Saturday","14h-15h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2684851,1250978,2020,10,"October",6,"Saturday","14h-15h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2682384,1247813,2020,10,"October",6,"Saturday","15h-16h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2681878,1246077,2020,10,"October",6,"Saturday","16h-17h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Principal road",2682068,1251721,2020,10,"October",6,"Saturday","16h-17h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2685238,1244663,2020,10,"October",6,"Saturday","18h-19h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Other",2679954,1248953,2020,10,"October",6,"Saturday","18h-19h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2683884,1251507,2020,10,"October",6,"Saturday","23h-00h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2681886,1248081,2020,10,"October",7,"Sunday","00h-01h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2678362,1247533,2020,10,"October",7,"Sunday","07h-08h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2683327,1248127,2020,10,"October",7,"Sunday","10h-11h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Motorway",2683870,1253816,2020,10,"October",7,"Sunday","10h-11h"
"Rear-end collision","Severe injuries",FALSE,TRUE,FALSE,"Principal road",2682867,1244243,2020,10,"October",7,"Sunday","12h-13h"
"Turning-into main road","Property damage",FALSE,FALSE,FALSE,"Minor road",2683274,1248088,2020,10,"October",7,"Sunday","13h-14h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2679741,1246638,2020,10,"October",7,"Sunday","14h-15h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2683599,1252842,2020,10,"October",7,"Sunday","14h-15h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2682403,1247834,2020,10,"October",7,"Sunday","17h-18h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2685207,1246611,2020,10,"October",7,"Sunday","17h-18h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2681510,1247590,2020,10,"October",7,"Sunday","18h-19h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2686962,1250555,2020,10,"October",7,"Sunday","20h-21h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2683146,1249467,2020,10,"October",7,"Sunday","21h-22h"
"Turning left or right","Property damage",FALSE,FALSE,FALSE,"Minor road",2682139,1246202,2020,10,"October",1,"Monday","06h-07h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2683851,1247185,2020,10,"October",1,"Monday","06h-07h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2681127,1252063,2020,10,"October",1,"Monday","07h-08h"
"Overtaking or changing lanes","Light injuries",FALSE,FALSE,TRUE,"Minor road",2682818,1246814,2020,10,"October",1,"Monday","07h-08h"
"Head-on collision","Light injuries",FALSE,TRUE,FALSE,"Minor road",2683312,1252405,2020,10,"October",1,"Monday","07h-08h"
"Rear-end collision","Light injuries",FALSE,FALSE,FALSE,"Minor road",2682438,1247301,2020,10,"October",1,"Monday","08h-09h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2678695,1249990,2020,10,"October",1,"Monday","10h-11h"
"Rear-end collision","Light injuries",FALSE,FALSE,FALSE,"Principal road",2686544,1251349,2020,10,"October",1,"Monday","11h-12h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2682384,1249104,2020,10,"October",1,"Monday","11h-12h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2686415,1251401,2020,10,"October",1,"Monday","12h-13h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2682258,1247046,2020,10,"October",1,"Monday","12h-13h"
